GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.TypeExtractor,318,0,26,0,59,0,25,0,11,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.AnnotationRegistrant.AbstractBase.ForTypeVariable.WithIndex.DoubleIndexed,34,0,2,0,9,0,3,0,2,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.LazyFieldDescription,58,0,0,0,15,0,7,0,7,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.GenericTypeToken.ForPrimitiveType.LazyPrimitiveType,32,0,0,0,10,0,5,0,5,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.LazyFacade.LazyResolution,74,0,10,0,6,0,10,0,5,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Empty,20,0,0,0,4,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.ParameterBag,78,0,6,0,15,0,6,0,3,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.GenericTypeExtractor,86,0,4,0,23,0,13,0,10,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.WithLazyResolution.LazyTypeDescription,45,0,4,0,5,0,5,0,3,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.TokenizedGenericType.TypeVariableList,45,0,0,0,9,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.LazyAnnotationValue.ForNonPrimitiveArray,97,0,10,0,18,0,7,0,2,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.LazyMethodDescription.LazyParameterizedReceiverType.TypeArgumentList,24,0,0,0,5,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.GenericTypeRegistrant.RejectingSignatureVisitor,84,0,0,0,18,0,17,0,17,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.GenericTypeExtractor.IncompleteToken.ForInnerClass,112,0,18,0,9,0,15,0,6,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default,147,0,14,0,21,0,19,0,12,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.AbstractBase.ArrayTypeResolution,78,0,12,0,7,0,12,0,6,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.GenericTypeExtractor.ForSignature.OfMethod.ParameterTypeRegistrant,48,0,8,0,3,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.GenericTypeToken.LazyTokenList.ForWildcardBound,53,0,2,0,11,0,4,0,3,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.GenericTypeToken.Resolution.ForField.Tokenized,50,0,8,0,4,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.GenericTypeToken.ForTypeVariable.Formal,79,0,14,0,7,0,11,0,4,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.GenericTypeExtractor.IncompleteToken.AbstractBase.ForLowerBound,16,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.AnnotationToken.Resolution.Simple,46,0,8,0,5,0,9,0,5,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.GenericTypeToken.LazyTokenList,46,0,0,0,9,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.MethodTokenList,21,0,0,0,3,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.LazyAnnotationDescription.Loadable,20,0,0,0,4,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription,332,0,32,0,60,0,37,0,21,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.GenericTypeExtractor.ForSignature.OfField,38,0,2,0,12,0,5,0,4,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.GenericTypeToken.Resolution.Raw.RawAnnotatedType,106,0,8,0,18,0,10,0,6,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.LazyMethodDescription.LazyParameterDescription,99,0,8,0,15,0,13,0,9,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.ClassLoading,92,0,10,0,12,0,15,0,10,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.GenericTypeToken.ForTypeVariable.Formal.LazyTypeVariable.LazyBoundTokenList,72,0,8,0,12,0,7,0,3,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.GenericTypeExtractor.IncompleteToken.AbstractBase.ForUpperBound,16,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.AbstractBase.Hierarchical,69,0,12,0,9,0,11,0,5,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.AnnotationRegistrant.ForByteCodeElement.WithIndex,34,0,2,0,9,0,3,0,2,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.GenericTypeExtractor.ForSignature.OfType.SuperClassRegistrant,47,0,8,0,3,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.CacheProvider,3,0,0,0,1,0,1,0,1,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.ComponentTypeLocator.ForArrayType,57,0,8,0,6,0,9,0,5,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.CacheProvider.Simple,53,0,2,0,14,0,8,0,7,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.LazyMethodDescription.LazyParameterizedReceiverType.TypeArgumentList.AnnotatedTypeVariable,53,0,0,0,8,0,5,0,5,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.GenericTypeToken.Resolution.Raw.RawAnnotatedType.LazyRawAnnotatedTypeList,74,0,4,0,16,0,9,0,7,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.MethodToken,357,0,40,0,20,0,24,0,4,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.GenericTypeExtractor.IncompleteToken.AbstractBase.ForDirectBound,13,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.CacheProvider.NoOp,19,0,0,0,5,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.LazyMethodDescription.LazyNonGenericReceiverType,65,0,4,0,13,0,8,0,6,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.AnnotationRegistrant.ForByteCodeElement,10,0,0,0,4,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.LazyMethodDescription,291,0,24,0,54,0,24,0,12,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.AnnotationToken.Resolution.Illegal,56,0,8,0,5,0,9,0,5,0
BetAndRuinCI,net.bytebuddy.pool,TypePool.Default.LazyTypeDescription.GenericTypeToken.ForTypeVariable.Formal.LazyTypeVariable,48,0,0,0,12,0,5,0,5,0
BetAndRuinCI,enums,QuestionTypes,0,34,0,0,0,4,0,1,0,1
BetAndRuinCI,org.objenesis.instantiator.sun,MagicInstantiator,406,0,2,0,104,0,8,0,7,0
BetAndRuinCI,org.objenesis.instantiator.sun,SunReflectionFactoryInstantiator,37,0,0,0,11,0,3,0,3,0
BetAndRuinCI,org.objenesis.instantiator.sun,SunReflectionFactoryHelper,79,0,0,0,17,0,5,0,5,0
BetAndRuinCI,org.objenesis.instantiator.sun,UnsafeFactoryInstantiator,24,0,0,0,7,0,2,0,2,0
BetAndRuinCI,org.objenesis.instantiator.sun,SunReflectionFactorySerializationInstantiator,49,0,0,0,14,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.dynamic,VisibilityBridgeStrategy.Default,34,0,0,0,4,0,1,0,1,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.MethodDefinition.AbstractBase.Adapter,119,0,12,0,7,0,11,0,5,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.AgentBased.ClassLoadingDelegate.ForDelegatingClassLoader.Dispatcher.CreationAction,28,0,0,0,5,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.dynamic,Transformer.ForMethod.TransformedMethod.AttachmentVisitor,84,0,12,0,8,0,10,0,4,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.AbstractBase.Adapter.MethodDefinitionAdapter.ParameterAnnotationAdapter,134,0,10,0,16,0,10,0,5,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.AbstractBase.Adapter.FieldMatchAdapter,159,0,12,0,11,0,13,0,7,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.AbstractBase.Adapter.MethodDefinitionAdapter.SimpleParameterAnnotationAdapter,134,0,10,0,16,0,10,0,5,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.AbstractBase.Adapter.InnerTypeDefinitionForMethodAdapter,177,0,10,0,11,0,10,0,5,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.AgentBased.Dispatcher.ForLegacyVm,26,0,0,0,5,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Default.Loaded,72,0,10,0,7,0,10,0,5,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.ForClassLoader,191,0,18,0,33,0,25,0,16,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.MethodDefinition.ParameterDefinition.Simple.Annotatable.AbstractBase.Adapter,39,0,0,0,8,0,8,0,8,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.Resolution.Illegal,56,0,8,0,5,0,9,0,5,0
BetAndRuinCI,net.bytebuddy.dynamic,Transformer.ForMethod.TransformedMethod,91,0,2,0,19,0,13,0,12,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.AgentBased.ClassLoadingDelegate.ForDelegatingClassLoader.Dispatcher.Unresolved,54,0,8,0,4,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.ForClassLoader.WeaklyReferenced,75,0,18,0,17,0,15,0,6,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.ForClassLoader.BootLoaderProxyCreationAction,21,0,0,0,3,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.dynamic,Transformer.ForMethod,72,0,8,0,9,0,10,0,6,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.MethodDefinition.TypeVariableDefinition.Annotatable.AbstractBase.Adapter,29,0,0,0,6,0,6,0,6,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.ForModule.WeaklyReferenced,87,0,20,0,19,0,16,0,6,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Default.Dispatcher.CreationAction,63,0,0,0,9,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.dynamic,Transformer.ForField.FieldModifierTransformer,56,0,8,0,7,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.AgentBased.Dispatcher.CreationAction,48,0,0,0,7,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.dynamic,Transformer.ForMethod.TransformedMethod.TransformedParameter,79,0,8,0,17,0,14,0,10,0
BetAndRuinCI,net.bytebuddy.dynamic,Transformer.Compound,97,0,16,0,15,0,13,0,5,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.AgentBased.ClassLoadingDelegate.Default,66,0,12,0,7,0,12,0,6,0
BetAndRuinCI,net.bytebuddy.dynamic,NexusAccessor.InitializationAppender,221,0,8,0,21,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.AbstractBase.Adapter.MethodDefinitionAdapter.TypeVariableAnnotationAdapter,131,0,10,0,15,0,10,0,5,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.Resolution.Explicit,46,0,8,0,5,0,9,0,5,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.FieldDefinition.Optional.Valuable.AbstractBase,43,0,4,0,9,0,9,0,7,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.MethodDefinition.ExceptionDefinition.AbstractBase,20,0,0,0,4,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.dynamic,TypeResolutionStrategy.Passive,51,0,2,0,9,0,5,0,4,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.MethodDefinition.ParameterDefinition.Initial.AbstractBase,44,0,2,0,10,0,7,0,6,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.AgentBased.ClassLoadingDelegate.ForDelegatingClassLoader,57,0,8,0,13,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.dynamic,Nexus,188,0,20,0,34,0,20,0,10,0
BetAndRuinCI,net.bytebuddy.dynamic,NexusAccessor.Dispatcher.Available,171,0,10,0,20,0,12,0,7,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.Compound,119,0,20,0,21,0,16,0,6,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.ForFolder,83,0,10,0,10,0,10,0,5,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.ForModuleFile,336,0,44,0,56,0,34,0,12,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.MethodDefinition.ParameterDefinition.Annotatable.AbstractBase.Adapter,41,0,0,0,8,0,8,0,8,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.AbstractBase.Adapter.MethodMatchAdapter,83,0,10,0,7,0,12,0,7,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Default.Dispatcher.ForLegacyVm,46,0,2,0,10,0,3,0,2,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Default,616,0,60,0,101,0,46,0,16,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.AgentBased.ClassLoadingDelegate.Explicit,112,0,14,0,14,0,14,0,7,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.MethodDefinition.AbstractBase,40,0,0,0,7,0,7,0,7,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.AbstractBase.Adapter,1035,0,40,0,48,0,48,0,28,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.AbstractBase.Adapter.OptionalMethodMatchAdapter,162,0,12,0,13,0,15,0,9,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.AgentBased.ExtractionClassFileTransformer,38,0,6,0,9,0,7,0,4,0
BetAndRuinCI,net.bytebuddy.dynamic,TypeResolutionStrategy.Active.Resolved,119,0,12,0,15,0,11,0,5,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.MethodDefinition.TypeVariableDefinition.Annotatable.AbstractBase,20,0,0,0,4,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.AbstractBase.Adapter.MethodDefinitionAdapter,258,0,12,0,36,0,17,0,11,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.MethodDefinition.ParameterDefinition.Simple.Annotatable.AbstractBase,20,0,0,0,4,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.FieldDefinition.Optional.AbstractBase,20,0,0,0,4,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.FieldDefinition.Optional.Valuable.AbstractBase.Adapter,143,0,20,0,8,0,16,0,6,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.MethodDefinition.ParameterDefinition.Annotatable.AbstractBase,20,0,0,0,4,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.dynamic,TargetType,33,0,4,0,10,0,5,0,3,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.AgentBased,183,0,14,0,30,0,16,0,9,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.AbstractBase.Adapter.MethodMatchAdapter.AnnotationAdapter,234,0,10,0,11,0,14,0,9,0
BetAndRuinCI,net.bytebuddy.dynamic,VisibilityBridgeStrategy.Default.new VisibilityBridgeStrategy.Default() {...},8,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.dynamic,VisibilityBridgeStrategy.Default.new VisibilityBridgeStrategy.Default() {...},13,0,2,0,2,0,3,0,2,0
BetAndRuinCI,net.bytebuddy.dynamic,VisibilityBridgeStrategy.Default.new VisibilityBridgeStrategy.Default() {...},8,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.dynamic,TypeResolutionStrategy.Lazy,24,0,0,0,5,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.PackageDiscriminating,86,0,14,0,12,0,12,0,5,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.AbstractBase.Adapter.TypeVariableDefinitionAdapter,137,0,10,0,7,0,10,0,5,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.AbstractBase.Adapter.InnerTypeDefinitionForTypeAdapter,239,0,10,0,16,0,11,0,6,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.AgentBased.ClassLoadingDelegate.ForDelegatingClassLoader.Dispatcher.Resolved,64,0,8,0,9,0,10,0,6,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.AbstractBase.Adapter.MethodDefinitionAdapter.AnnotationAdapter,378,0,10,0,39,0,14,0,9,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.MethodDefinition.ParameterDefinition.AbstractBase,40,0,0,0,6,0,6,0,6,0
BetAndRuinCI,net.bytebuddy.dynamic,Transformer.ForField.TransformedField,42,0,0,0,12,0,7,0,7,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.NoOp,20,0,0,0,4,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.dynamic,TypeResolutionStrategy.Active,57,0,8,0,6,0,9,0,5,0
BetAndRuinCI,net.bytebuddy.dynamic,Transformer.ForMethod.MethodModifierTransformer,66,0,8,0,12,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.AbstractBase,579,0,18,0,94,0,68,0,59,0
BetAndRuinCI,net.bytebuddy.dynamic,Transformer.ForField,72,0,8,0,9,0,10,0,6,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.Simple,148,0,16,0,19,0,17,0,9,0
BetAndRuinCI,net.bytebuddy.dynamic,NexusAccessor.Dispatcher.CreationAction,127,0,2,0,15,0,3,0,2,0
BetAndRuinCI,net.bytebuddy.dynamic,NexusAccessor,89,0,18,0,13,0,17,0,8,0
BetAndRuinCI,net.bytebuddy.dynamic,NexusAccessor.Dispatcher.Unavailable,69,0,8,0,6,0,10,0,6,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.ForUrl.ClassLoaderCreationAction,48,0,8,0,4,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Default.Unloaded,109,0,14,0,11,0,14,0,7,0
BetAndRuinCI,net.bytebuddy.dynamic,Transformer.NoOp,18,0,0,0,4,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.dynamic,Transformer.ForMethod.TransformedMethod.TransformedParameterList,26,0,0,0,3,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.MethodDefinition.ImplementationDefinition.AbstractBase,9,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.ForJarFile,220,0,22,0,33,0,21,0,10,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Default.Dispatcher.ForJava7CapableVm,132,0,14,0,14,0,11,0,4,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.ForModule,174,0,16,0,25,0,17,0,9,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.ForUrl,68,0,10,0,9,0,11,0,6,0
BetAndRuinCI,net.bytebuddy.dynamic,TypeResolutionStrategy.Disabled,23,0,0,0,5,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.MethodDefinition.ReceiverTypeDefinition.AbstractBase,9,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.AbstractBase.Adapter.FieldDefinitionAdapter,187,0,12,0,14,0,13,0,7,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.MethodDefinition.TypeVariableDefinition.AbstractBase,29,0,0,0,5,0,5,0,5,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.TypeVariableDefinition.AbstractBase,20,0,0,0,4,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.dynamic,ClassFileLocator.AgentBased.Dispatcher.ForJava6CapableVm,170,0,14,0,27,0,13,0,6,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.MethodDefinition.ParameterDefinition.Simple.AbstractBase,8,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.dynamic,DynamicType.Builder.AbstractBase.Delegator,158,0,0,0,31,0,31,0,31,0
BetAndRuinCI,javax.jdo.listener,InstanceLifecycleEvent,90,0,18,0,27,0,19,0,9,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Default,789,0,58,0,119,0,46,0,17,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Target.ForFolder.Dispatcher.ForLegacyVm,21,0,0,0,4,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.build,HashCodeAndEqualsPlugin,131,0,18,0,31,0,17,0,8,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Source.Origin.ForJarFile,28,0,0,0,8,0,5,0,5,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Source.ForFolder.FolderIterator,118,0,18,0,17,0,13,0,4,0
BetAndRuinCI,net.bytebuddy.build,HashCodeAndEqualsPlugin.Enhance.InvokeSuper.new HashCodeAndEqualsPlugin.Enhance.InvokeSuper() {...},89,0,20,0,25,0,13,0,3,0
BetAndRuinCI,net.bytebuddy.build,HashCodeAndEqualsPlugin.Enhance.InvokeSuper.new HashCodeAndEqualsPlugin.Enhance.InvokeSuper() {...},36,0,8,0,9,0,7,0,3,0
BetAndRuinCI,net.bytebuddy.build,HashCodeAndEqualsPlugin.Enhance.InvokeSuper.new HashCodeAndEqualsPlugin.Enhance.InvokeSuper() {...},10,0,0,0,3,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.build,HashCodeAndEqualsPlugin.Enhance.InvokeSuper.new HashCodeAndEqualsPlugin.Enhance.InvokeSuper() {...},10,0,0,0,3,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.build,BuildLogger.Adapter,19,0,0,0,13,0,13,0,13,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.TypeStrategy.ForEntryPoint,68,0,10,0,5,0,9,0,4,0
BetAndRuinCI,net.bytebuddy.build,CachedReturnPlugin.short,17,0,2,0,7,0,4,0,3,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.PoolStrategy.Eager,45,0,0,0,8,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.ErrorHandler.Failing.new Plugin.Engine.ErrorHandler.Failing() {...},20,0,0,0,4,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.ErrorHandler.Failing.new Plugin.Engine.ErrorHandler.Failing() {...},33,0,0,0,4,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.ErrorHandler.Failing.new Plugin.Engine.ErrorHandler.Failing() {...},28,0,0,0,4,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Source.InMemory.MapEntryIterator,30,0,0,0,7,0,4,0,4,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Target.ForFolder.Dispatcher.ForJava7CapableVm,134,0,14,0,16,0,12,0,5,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Listener.NoOp,28,0,0,0,16,0,15,0,15,0
BetAndRuinCI,net.bytebuddy.build,HashCodeAndEqualsPlugin.Enhance.InvokeSuper,44,0,0,0,5,0,1,0,1,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Factory.UsingReflection.ArgumentResolver.ForIndex.WithDynamicType,153,0,26,0,22,0,17,0,4,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Summary,82,0,12,0,20,0,12,0,6,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Target.Discarding,19,0,0,0,6,0,5,0,5,0
BetAndRuinCI,net.bytebuddy.build,CachedReturnPlugin,295,0,26,0,31,0,19,0,6,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Source.Element.ForByteArray,70,0,10,0,7,0,11,0,6,0
BetAndRuinCI,net.bytebuddy.build,CachedReturnPlugin.byte,17,0,2,0,7,0,4,0,3,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.ErrorHandler.Enforcing,52,0,0,0,13,0,9,0,9,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.ErrorHandler.Enforcing.new Plugin.Engine.ErrorHandler.Enforcing() {...},18,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Factory.Simple,44,0,8,0,4,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.build,Plugin.NoOp,33,0,6,0,5,0,10,0,7,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.ErrorHandler.Enforcing.new Plugin.Engine.ErrorHandler.Enforcing() {...},14,0,2,0,4,0,3,0,2,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.ErrorHandler.Enforcing.new Plugin.Engine.ErrorHandler.Enforcing() {...},22,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.ErrorHandler.Enforcing.new Plugin.Engine.ErrorHandler.Enforcing() {...},18,0,0,0,2,0,2,0,2,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Listener.WithTransformationsOnly,77,0,8,0,15,0,13,0,9,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Listener.ForErrorHandler,86,0,8,0,19,0,15,0,11,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Source.ForJarFile,50,0,8,0,4,0,8,0,4,0
BetAndRuinCI,net.bytebuddy.build,CachedReturnPlugin.long,19,0,2,0,7,0,4,0,3,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Factory.UsingReflection.ArgumentResolver.Resolution.Unresolved,21,0,0,0,4,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Factory.UsingReflection.Instantiator.Unresolved,56,0,8,0,5,0,9,0,5,0
BetAndRuinCI,net.bytebuddy.build,BuildLogger.StreamWriting,147,0,8,0,37,0,21,0,17,0
BetAndRuinCI,net.bytebuddy.build,ToStringPlugin.Enhance.Prefix,48,0,0,0,8,0,3,0,3,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Compound,137,0,24,0,25,0,19,0,7,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Target.ForFolder,263,0,38,0,40,0,27,0,8,0
BetAndRuinCI,net.bytebuddy.build,Plugin.Engine.Source.Element.ForFile,85,0,12,0,7,0,12,0,6,0
